DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,ABS_ERP_2019_POPULATION,VALIDATED,URL
2021-09-05,ASGS_2016_SA4,NSW,127,Sydney - South West,15,999,77.9,37,279927,132956,359341,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,NSW,128,Sydney - Sutherland,15,999,81.4,49,151923,91452,186637,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,NT,701,Darwin,15,999,63.1,44,74337,51836,117809,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,NT,702,Northern Territory - Outback,15,999,46.4,33.6,34934,25297,75289,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,301,Brisbane - East,15,999,58,36.7,112486,71176,193941,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,302,Brisbane - North,15,999,59.9,39.6,110518,73064,184504,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,303,Brisbane - South,15,999,56.3,37.5,173306,115435,307826,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,304,Brisbane - West,15,999,66.1,44.9,103497,70303,156576,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,305,Brisbane Inner City,15,999,60.7,40.9,153005,103095,252067,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,306,Cairns,15,999,55,37.4,112115,76238,203846,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,307,Darling Downs - Maranoa,15,999,55.9,31.9,56995,32525,101959,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,308,Central Queensland,15,999,45.1,28.4,79981,50365,177341,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,309,Gold Coast,15,999,50.1,33.1,260723,172254,520405,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,310,Ipswich,15,999,47.6,29.8,133410,83521,280273,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,311,Logan - Beaudesert,15,999,43,26.6,115773,71618,269239,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,312,Mackay - Isaac - Whitsunday,15,999,42.6,24.5,58286,33521,136822,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,313,Moreton Bay - North,15,999,54.6,35.6,113316,73884,207538,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,314,Moreton Bay - South,15,999,55,35.5,93270,60201,169581,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,315,Queensland - Outback,15,999,45.3,30,28428,18826,62754,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,316,Sunshine Coast,15,999,57.9,39.1,182837,123470,315781,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,317,Toowoomba,15,999,53.8,35.5,68202,45003,126770,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,318,Townsville,15,999,52.5,35.7,100009,68006,190494,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,QLD,319,Wide Bay,15,999,55.1,34.8,136083,85947,246974,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,SA,401,Adelaide - Central and Hills,15,999,62.7,43.3,160558,110880,256073,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,SA,402,Adelaide - North,15,999,48.3,32,171380,113543,354823,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,SA,403,Adelaide - South,15,999,60.4,42.6,185037,130506,306352,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,SA,404,Adelaide - West,15,999,51.2,32.6,103776,66076,202688,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,SA,405,Barossa - Yorke - Mid North,15,999,58,38.1,54958,36102,94756,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,SA,406,South Australia - Outback,15,999,51.4,33.5,34867,22724,67834,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,SA,407,South Australia - South East,15,999,55.7,35.4,89386,56809,160478,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,TAS,601,Hobart,15,999,66.7,47.5,129213,92018,193723,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,TAS,602,Launceston and North East,15,999,64,47.4,77425,57343,120977,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,TAS,603,South East,15,999,59.5,42.1,19517,13809,32801,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,TAS,604,West and North West,15,999,54.5,40.7,50590,37780,92825,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,201,Ballarat,15,999,65.9,44.4,89890,60563,136404,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,202,Bendigo,15,999,69.7,47.2,92292,62499,132413,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,203,Geelong,15,999,71.3,47.7,179940,120380,252370,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,204,Hume,15,999,68.5,42.9,100349,62846,146495,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,205,Latrobe - Gippsland,15,999,64.8,42.3,152690,99672,235632,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,206,Melbourne - Inner,15,999,56.4,34.8,353145,217898,626144,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,207,Melbourne - Inner East,15,999,65.7,43.6,218977,145318,333298,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,208,Melbourne - Inner South,15,999,68,45,249354,165014,366697,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,209,Melbourne - North East,15,999,56.6,35.6,254010,159766,448781,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,210,Melbourne - North West,15,999,53.1,30.6,175915,101375,331290,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,211,Melbourne - Outer East,15,999,62.2,38.9,271524,169811,436533,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,212,Melbourne - South East,15,999,54.9,32.4,380767,224715,693565,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,213,Melbourne - West,15,999,56,31.1,371608,206375,663585,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,214,Mornington Peninsula,15,999,65.7,42.1,167248,107171,254563,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,215,North West,15,999,65.2,40.2,81148,50033,124460,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,216,Shepparton,15,999,67,39.4,72856,42844,108740,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,VIC,217,Warrnambool and South West,15,999,71.7,45.9,73829,47263,102970,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,WA,501,Bunbury,15,999,54.6,34.6,80158,50796,146810,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,WA,502,Mandurah,15,999,54.1,34.5,45696,29140,84465,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,WA,503,Perth - Inner,15,999,69.5,47.7,107615,73860,154842,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,WA,504,Perth - North East,15,999,49.1,31.2,106508,67679,216921,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,WA,505,Perth - North West,15,999,56.3,37.1,257849,169915,457992,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,WA,506,Perth - South East,15,999,52.4,32.4,219975,136015,419799,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,WA,507,Perth - South West,15,999,56.4,35.8,197231,125193,349701,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,WA,509,Western Australia - Wheat Belt,15,999,53.1,33.2,59163,36991,111419,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,WA,510,Western Australia - Outback (North),15,999,28,16.7,21116,12594,75413,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,WA,511,Western Australia - Outback (South),15,999,44.1,26.9,40728,24843,92353,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-05,ASGS_2016_SA4,OT,901,Other Territories,15,999,65.6,48.7,2536,1883,3866,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,ACT,801,Australian Capital Territory,15,999,74.9,51.2,258648,176806,345325,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,101,Capital Region,15,999,75.5,46.5,142154,87552,188283,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,102,Central Coast,15,999,77.5,45.5,216628,127182,279520,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,103,Central West,15,999,79.9,41.1,136265,70094,170545,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,104,Coffs Harbour - Grafton,15,999,68.5,37.9,79720,44108,116379,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,105,Far West and Orana,15,999,81.7,40.9,75732,37912,92695,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,106,Hunter Valley exc Newcastle,15,999,69.8,38.6,156084,86316,223616,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,107,Illawarra,15,999,72.3,45.9,185943,118047,257183,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,108,Mid North Coast,15,999,74.3,43.9,137753,81391,185401,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,109,Murray,15,999,72.2,43.2,70747,42331,97988,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,110,New England and North West,15,999,69.4,38.1,104024,57108,149890,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,111,Newcastle and Lake Macquarie,15,999,72.4,43.1,224790,133819,310484,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,112,Richmond - Tweed,15,999,65.4,38.8,136340,80887,208471,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,113,Riverina,15,999,72.1,44.7,93005,57660,128994,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,114,Southern Highlands and Shoalhaven,15,999,78.3,51.1,101625,66322,129789,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,115,Sydney - Baulkham Hills and Hawkesbury,15,999,90.8,57.8,181351,115442,199726,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,116,Sydney - Blacktown,15,999,89.8,49,261821,142864,291560,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,117,Sydney - City and Inner South,15,999,69,42.5,229983,141656,333308,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,118,Sydney - Eastern Suburbs,15,999,74.3,50.2,186630,126094,251184,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,119,Sydney - Inner South West,15,999,79.4,43,406967,220398,512553,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,120,Sydney - Inner West,15,999,79.3,49.7,217835,136524,274697,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,121,Sydney - North Sydney and Hornsby,15,999,84.3,57.7,303905,208011,360504,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,122,Sydney - Northern Beaches,15,999,84.6,52.4,187164,115927,221234,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,123,Sydney - Outer South West,15,999,84.8,46.9,190719,105480,224905,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,124,Sydney - Outer West and Blue Mountains,15,999,82.5,45.3,215086,118102,260710,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,125,Sydney - Parramatta,15,999,82.4,44.4,333022,179444,404153,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,126,Sydney - Ryde,15,999,82.9,52.8,141186,89923,170309,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,127,Sydney - South West,15,999,82.4,43.5,296097,156313,359341,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NSW,128,Sydney - Sutherland,15,999,85.3,55.5,159201,103584,186637,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NT,701,Darwin,15,999,66.7,48.7,78579,57373,117809,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,NT,702,Northern Territory - Outback,15,999,48,35.7,36139,26878,75289,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,301,Brisbane - East,15,999,61.1,41.1,118498,79710,193941,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,302,Brisbane - North,15,999,63.6,43.6,117345,80444,184504,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,303,Brisbane - South,15,999,59.8,41.4,184080,127440,307826,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,304,Brisbane - West,15,999,69.4,49.4,108664,77349,156576,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,305,Brisbane Inner City,15,999,64.1,45.2,161575,113934,252067,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,306,Cairns,15,999,58.4,40.8,119046,83169,203846,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,307,Darling Downs - Maranoa,15,999,59.2,37.5,60360,38235,101959,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,308,Central Queensland,15,999,48.3,31.3,85656,55508,177341,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,309,Gold Coast,15,999,53.6,35.9,278937,186825,520405,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,310,Ipswich,15,999,51.5,32.8,144341,91930,280273,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,311,Logan - Beaudesert,15,999,46.6,29.6,125465,79695,269239,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,312,Mackay - Isaac - Whitsunday,15,999,45.8,27.8,62664,38037,136822,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,313,Moreton Bay - North,15,999,57.7,38.8,119749,80525,207538,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,314,Moreton Bay - South,15,999,58.7,39.5,99544,66984,169581,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,315,Queensland - Outback,15,999,47.2,33.8,29620,21211,62754,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,316,Sunshine Coast,15,999,61.1,42.6,192942,134523,315781,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,317,Toowoomba,15,999,57.5,39,72893,49440,126770,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,318,Townsville,15,999,55.6,39.1,105915,74483,190494,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,QLD,319,Wide Bay,15,999,58,38.8,143245,95826,246974,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,SA,401,Adelaide - Central and Hills,15,999,67,46.8,171569,119842,256073,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,SA,402,Adelaide - North,15,999,51.8,35.1,183798,124543,354823,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,SA,403,Adelaide - South,15,999,64.3,46,196984,140922,306352,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,SA,404,Adelaide - West,15,999,55.7,35.7,112897,72360,202688,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,SA,405,Barossa - Yorke - Mid North,15,999,61,42.1,57801,39892,94756,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
2021-09-12,ASGS_2016_SA4,SA,406,South Australia - Outback,15,999,54.5,37.1,36970,25166,67834,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-19-september-2021.pdf
